,Filter 1,ID,gruppo,età,classe,sezione,CBT_F_SPAN_PRE,CBT_B_SPAN_PRE,TOL_TP_PRE,TOL_TE_PRE,TOL16-T_tot_PRE,TOL16_ACC_PRE,TOL_VIO_REG_PRE,Raven_ACC_PRE,RAVEN_T_PRE,WM_span_PRE,WM_trial_PRE,WM_acc_PRE,PLANNING_TP_PRE,PLANNING_TE_PRE,PLANNING_TOT_PRE,PLANNING_span_PRE,PLANNING_trial_PRE,PLANNING_ACC_PRE,PLANNING_OST_PRE,PLANNING_MATT_PRE,PLANNING_MATTI_MIN_PRE,PLANNING_PERC_PRE,PWM_ TP_PRE,PWM_ TE_PRE,PWM_ T_PRE,PWM_ TRIAL_PRE,PWM_ ACC_PRE,PWM_ OST_PRE,PWM_ MATT_PRE,PWM_ MATT_MIN_PRE,PWM_ PERC_PRE,ABAS_amb,ABAS_amb_suppongo,ABAS_comscol,ABAS_comscol_suppongo,ABAS_vitascuola,ABAS_vitascuola_suppongo,ABAS_sal_sic,ABAS_sal_sic_suppongo,ABAS_tempo_libero,ABAS_tempo_libero_suppongo,ABAS_curadisè,ABAS_curadisè_suppongo,ABAS_autocontrollo,ABAS_autocontrollo_suppongo,ABAS_soc,ABAS_soc_suppongo,BRIEF_ini,BRIEF_autom,BRI,BRIEF_shift,BRIEF_regem,ERI,BRIEF_avvio,BRIEF_WM,BRIEF_pianific,BRIEF_monitoraggiodelcompito,BRIEF_organiz,CRI,CBT_F_SPAN_POST,CBT_T_SPAN_POST,TOL_TP_POST,TOL_TE_POST,TOL16-T_tot_POST,TOL16_ACC_POST,TOL_VIO_REG_POST,Raven_ACC_POST,RAVEN_T_POST,WM_span_POST,WM_trial_POST,WM_acc_POST,PLANNING_TP_POST,PLANNING_TE_POST,PLANNING_TOT_POST,PLANNING_span_POST,PLANNING_trial_POST,PLANNING_ACC_POST,PLANNING_OST_POST,PLANNING_MATT_POST,PLANNING_MATTI_MIN_POST,PLANNING_PERC_POST,PWM_ TP_POST,PWM_ TE_POST,PWM_ T_POST,PWM_ TRIAL_POST,PWM_ ACC_POST,PWM_ OST_POST,PWM_ MATT_POST,PWM_ MATT_MIN_POST,PWM_ PERC_POST,tol_tp_pre,tol_te_pre,tol_rt_tot_pre,planning_tp_pre,planning_te_pre,planning_tr_tot_pre,pwm_tp_pre,pwm_te_pre,pwm_tr_tot_pre,tol_tp_post,tol_te_post,tol_tr_tot_post,plan_tp_post,plan_te_post,plan_rt_tot_post,pwm_tp_post,pwm_te_post,pwm_rt_tot_post,plan_eff_pre,plan_eff_post,delta_tol_acc,delta_corsi_F,delta_corsi_B,delta_plan,delta_wplan,delta_wm,delta_RT_tol,delta_RT_plan,delta_RT_wplan,abas_tot,brief_tot,pwm_eff_pre,pwm_eff_ps
planning_te_pre,,0.19968059221461687,0.07751390753462002,-0.39920162848981433,-0.33247211924777464,0.07099961520699014,-0.3223011270031548,-0.3920350037281035,0.24590603036730996,0.20174529922846074,0.28486596782869406,-0.23320741585400115,0.29543132142560175,-0.4674223208824541,0.129985032303564,-0.48958882361148065,-0.3299117338562197,-0.5473802080861936,0.5605401818186255,0.9279774213024876,0.917021750172149,0.12974058304693187,0.2450611211295254,0.2967223734208614,-0.2824101150440023,0.5627674700879015,0.4372373326891532,-0.05438410545447153,0.06501250435777511,-0.06368276921837863,0.300143527179733,-0.09727895150918948,-0.08616174423202384,-0.32775882113261845,0.08706897743099326,0.07190209711612476,0.2999406615967205,-0.5477356942703644,0.030641006935812808,-0.4097553424014792,-0.18173705617944141,-0.20887277902102155,0.11879069186505459,-0.14844553059686816,0.04896397232222089,-0.17485615911996055,-0.09823953613521368,-0.15201474366529125,-0.13880860191226785,-0.14726445247824618,-0.8427297333490759,-0.10219541303090794,-0.4173344346867266,-0.21484600216436148,-0.03819192078576815,-0.1256738475219095,-0.08430315359573534,-0.1280294562046558,-0.11970169584544693,0.14019995023344525,0.028388348373270676,-0.09908192842333095,-0.08213919332140758,-0.022099695144671336,-0.019012937481629938,-0.29015471338310217,-0.291239124482969,0.1921391953730046,0.3516202876792759,0.3259062549073415,0.08791727193214904,0.1663204471143149,-0.370252934191627,0.1772744822828564,-0.3158931489191285,-0.2772658156398704,-0.3547548772431229,0.3692630943219807,0.48076643187877877,0.49091893096771266,0.07204448044969021,0.19368077135622852,-0.0012655753945667448,0.19242481990024832,0.22877582137556793,0.08190468275725707,-0.28240392335361314,0.010624772261731962,-0.009801990317042932,0.12242104056620098,-0.1411236504889204,-0.20935569408689964,0.00544981196696245,-0.16952850785564036,-0.16089309066612645,0.13300349174924408,0.2407909016844144,0.19103103731764945,0.2633152487667668,0.6187853930029101,1.0,0.9852377079787886,0.08446143723712853,0.2500295766588015,0.33735595685402525,0.18975158463280792,0.3463747297402869,0.33530197046695,0.37982814616087207,0.527572925783268,0.5191243828271087,0.054896008742278596,0.02620652619277831,0.08962882158020388,0.43140470526636954,0.22113915955982455,0.2500873295527163,0.10462761281284408,0.09509232541713394,-0.0858489236864474,-0.08449784956805767,0.17285093733084247,0.05625621075831401,-0.577847463066111,-0.17085084652371924,-0.34216349881376457,-0.07406836083636494,0.10022058193404237,-0.12455023881640848
planning_tr_tot_pre,,0.2127534154137391,0.08068900452064709,-0.3951520165933438,-0.3509533732075682,0.03751254984354758,-0.2985456943432364,-0.36268685392938355,0.2759413184103847,0.18202032160396237,0.295296106089474,-0.21144469477692568,0.28091696073047184,-0.4424620914598938,0.1081094407981356,-0.4757763626263296,-0.31431094502959783,-0.527121231531721,0.10951797858110322,-0.08082489380425116,0.9129473304398228,0.17179386032168253,0.26552445580832434,0.36677024908104405,-0.3443699498674393,0.6034870416248571,0.5170039923177154,-0.0044117672034107505,0.05797409553635798,-0.05664662848194958,0.29876714444965846,-0.10934981523211881,-0.09867166043182601,-0.3706126618846017,0.08636880318172731,0.068447817214772,0.3475454802972616,-0.533987578374085,0.025107533643193368,-0.40084826416646413,-0.23150542237927013,-0.22545497137716614,0.011251937218401535,-0.15288877322461425,0.01896607978131172,-0.1682993410583509,-0.08130444363936053,-0.14101022027433696,-0.13768915034657855,-0.1457217968064162,-0.825732862542678,-0.09485557925626405,-0.4728614504718655,-0.19144172249335564,-0.02180333970998124,-0.10885763612024599,-0.0695043356118397,-0.0961819509718622,-0.09323493954217899,0.1366350691245908,0.0071800760029984865,-0.08903090135637642,-0.08245588213832562,-0.023515285090623287,-0.0230791128906879,-0.2686572465531144,-0.2699951287232799,0.17854499684901132,0.3522304626335481,0.31927074608011136,0.0716580587435269,0.14517563620259974,-0.357330480994364,0.14161266318778054,-0.2856295014126746,-0.2455286572487385,-0.33315087631693585,0.3972340072948786,0.4759796079637726,0.4927572377188176,0.07009430719919015,0.18044019485131504,-0.003506904274538183,0.17902817096915954,0.23962307148197662,0.07791588621171935,-0.30124524710870176,0.023031765641585523,-0.02213819170557838,0.12635968179738796,-0.15195875052436922,-0.21042260439276178,-0.009663089208693352,-0.17488662461111795,-0.16777768155477954,0.13304492947618965,0.26592690264654706,0.171974893924942,0.271196491356728,0.489248541322776,0.9852377079787886,1.0,0.07919368237835853,0.23994755022510478,0.335150580671098,0.1715373636687464,0.33897598615849744,0.3261035922083348,0.3973979633202917,0.5175633492105396,0.5153871897184285,0.06201941061578096,0.03644775736846906,0.0917800798240735,0.41586369397531375,0.23491400940385662,0.2208491331623059,0.09776456490541395,0.08885414617278556,-0.061997084281813344,-0.07784575000447358,0.17677908283957952,0.03497092801090455,-0.5976695514039145,-0.16345348647937027,-0.33650697422304077,-0.06535767461162063,0.11003663923979072,-0.12428119105883625
pwm_tp_pre,,0.13945722748129677,0.2266616569163224,0.028355761231200163,0.1049805069382722,0.06751858193830582,0.00850342839535274,-0.06894318344401694,-0.035791392609090505,-0.1292150516898786,-0.09832365028967167,-0.04298595873516266,0.25852571147870373,-0.14444799142915543,0.1032565680633025,-0.06713055042938046,0.01263992991647301,-0.04866348491411463,0.04262861246985451,-0.04141299414019519,0.04292080531410777,0.07028772306593374,0.04144647075762543,0.0542570786366883,-0.010353112166649182,0.05253189371625131,0.042094378576591776,-0.012269493924891033,0.9293220915204836,-0.9280693967381276,0.35953264396395024,0.3027240694795379,0.33475383144072207,0.12183140921459078,0.32667526447266454,0.3413622317185503,-0.016151232997288597,0.12816660131442836,-0.12875780948206594,0.07491206029073261,0.12621819044265772,0.0009561560629566076,0.28614434621337165,0.07931275284560112,0.04669254561669535,-0.0661115625455461,-0.10637700162633965,-0.17194409611346173,0.006618407571545624,-0.06388901423699224,,-0.07942234767518248,,0.03568188124518193,0.025585677543168706,0.032707163172212166,0.11857536608470548,-0.10865994430886648,0.004891945417343608,-0.012507043608937335,0.0781220418854672,0.12797333514746942,0.14741843953960038,0.09070340036552228,0.10582743797387831,0.002778087400757523,-0.12598572401325675,-0.14063987999725114,0.042069590169404494,-0.07207438848707916,-0.12682070690201885,0.2257821982728802,-0.1473613992635787,-0.1049747755624104,-0.0054578283352511164,-0.009131431020613645,0.021991060443423357,-0.18107006623090813,-0.07863054605103144,-0.10752867049365329,-0.33315229416492825,-0.20493890360425002,-0.32216410406307,0.04401198998267821,-0.14502708309634296,-0.32504485443208697,-0.12802373393163113,-0.0751832002151684,0.07431517580203212,-0.11073018974533975,-0.055719344518684336,-0.13167717091692668,0.06479311396487034,-0.053020090578092344,-0.06832331583955743,-0.029854345539138745,0.004159779876620736,-0.10097412986560785,-0.0691646986368237,0.05253786265284307,0.08446143723712853,0.07919368237835853,1.0,0.46913002590323843,0.3806266258498328,-0.12745665638711154,0.05033842216092925,-0.06027141455915269,-0.23894559711825988,-0.09997881191650548,-0.14085671212796838,-0.030700176452810157,0.020946253367421248,-0.06313188412680205,0.03847810141905813,-0.022336824938616648,-0.0626814878740387,-0.006982808895097597,-0.05474002377605118,-0.04756491774710891,-0.310067505557287,0.06621072794598636,0.010779642304937389,-0.21485561442622594,-0.2720073141238058,0.014117796999024407,0.07156048275912846,0.09344397290998403,0.013299413935718388
pwm_te_pre,,0.10036125873625358,-0.025162554725519162,-0.04583767178724275,-0.05617948082212025,0.1427986404710587,-0.14300493761987237,-0.04671383498640601,0.12463953082201766,0.04631190880352394,0.11217049643818403,-0.06245380570086704,0.20269605748136968,0.007777911959705056,0.059100660781302224,-0.17224158079283758,-0.09061670893790089,-0.17071246948783156,0.08940880395501363,-0.08500819881259011,0.1601835146221946,-0.007772912233495153,0.02372366221298716,0.08633052105760408,-0.11947380639532183,0.08427938295716778,0.11684212261494253,0.06879533204231109,0.24741439995358486,0.9278335741213206,0.8431554675501637,0.6741262198497184,0.649769729199634,0.2521661433769693,0.7392264070595654,0.7230620232359443,-0.07300550829323668,-0.13908605654414607,0.11613485234999926,-0.035401578896560544,0.2185108145183142,0.0050031121785385265,0.018019835936982538,0.07090755900823473,0.08425888107409038,-0.0401131740450782,0.26547550633010863,0.008122724923974384,0.09068117596746784,0.023230713946786205,,0.0224126765267976,,0.049154394618268704,0.1119122524377088,0.08124344963863657,0.10442107804159972,0.015239091189277564,0.06425331453204622,0.0813686009749325,0.06468451524773469,0.10349704147845527,0.03979610870046978,0.016360431319213834,0.07414128680652016,-0.127832905880661,-0.015593042680609601,0.031320100189183735,-0.05475073859092024,-0.008775611847240374,-0.10012788660947017,0.08551888133677842,-0.11864888394430374,-0.08371483118912026,-0.05189248670833904,-0.009248935823068133,-0.11807738639763683,0.02452788569315271,0.187712863000396,0.16460796110237458,-0.020682938274963123,0.08917424201348105,-0.079512009379746,0.09159490501292708,-0.013055460475791057,-0.0476258193819262,-0.016098710693601102,0.054145760514721177,-0.05355197206994188,0.08004975126938124,0.04603290159749093,-0.03408986717110623,0.10851989649474518,0.03798193128027081,0.020841315769490432,-0.06684864505399588,0.1872602065997835,0.05673543298989112,0.1197469165107367,0.10143397449590916,0.2500295766588015,0.23994755022510478,0.46913002590323843,1.0,0.9093869243307089,0.11552590920690961,-0.024962067980813237,0.023955194522960403,0.08914160962301139,0.20093849086216378,0.18150269253068008,0.08900429120502198,0.02594159487470708,0.010371723702049291,0.01250137095988043,-0.009343752292054218,-0.025213763468233688,0.04552194663461054,0.03131836109400274,-0.01736570319959849,-0.4632122595440309,0.04764140788639994,-0.08802118630259503,-0.1053488588123685,-0.6556951327822688,-0.023315639484641906,0.08087156043042269,0.3529361522022899,0.06975075045591343
pwm_tr_tot_pre,,0.18802198433114367,0.09929094860263667,-0.07821391098603346,-0.09331057381906643,0.05663632309968256,-0.1786465142150547,-0.033887327014030515,0.11139745754822031,-0.0013071584552077522,0.07572824924125757,-0.0623571934577661,0.32145342459126613,-0.10434079985944764,0.1301538202625984,-0.2024208620568782,-0.05556533767522027,-0.18773790878031904,0.1440171800200122,-0.13705794727717496,0.2438514531994426,0.028916621188074497,0.05409372873192526,0.1523788168066904,-0.1763754382092108,0.18497120097824796,0.1937047327470639,0.0453128270683607,0.12525570585101695,-0.12093274912258609,0.9419565552704432,0.7031647004896182,0.7088989038664455,0.20906434572662844,0.7974596655757611,0.7991323007670829,-0.025639974368834917,-0.10894551602698324,0.001053883077276334,-0.023081245087517896,0.14292329486643104,-0.04598366785478808,0.001379411510939328,0.00993793537929814,0.005415604411118244,-0.09678524053620291,0.2849860764978868,-0.09061142594793446,0.025219487599698574,-0.03441308819608289,,-0.007420339253138282,,0.032461872958154864,0.10680686904717564,0.06910755956907524,0.10748295513922379,-0.013871970894074624,0.05113125504274622,0.08954253173042333,0.1206970278817507,0.13522639118278124,0.08217636652133353,0.09221599419373222,0.1223629591427113,-0.13656776031014525,-0.06444433047787905,-0.032258462654919114,0.09574497916078341,0.03209268663768881,-0.077386961420274,0.16350479210102004,-0.20758447170062436,-0.11665168193484199,-0.13367161313839815,-0.06621218179453683,-0.19622597340260128,0.029570295002334337,0.19731964422239384,0.17290577971491503,0.04185666584792945,0.12264155158201841,0.010728235364520592,0.12079812672034401,0.02110243188858514,0.045428464369939185,-0.041160900358447224,0.016313024665003638,-0.016216427312154554,0.012243600222864323,-0.0565741876409274,-0.11738766420748165,0.03457568886905092,-0.05039586408461306,-0.06561129236607087,-0.004253440230275379,0.17053889456306223,0.012316274657503611,0.09078636877750468,0.1756402240279449,0.33735595685402525,0.335150580671098,0.3806266258498328,0.9093869243307089,1.0,0.02544728961171766,0.12393797109003302,0.06536875217242241,0.10466978429617485,0.23099514645184976,0.20557294357577477,0.03840813081951785,0.020425136038291186,0.000622482988561715,0.09224931536435554,0.004058330204936274,-0.0098128306001937,0.07908385556972561,-0.02932022186301769,-0.06027498155708186,-0.538424240665681,-0.015075956331466361,-0.02571082887774846,-0.1701101003508759,-0.7011114644640725,-0.05319879678049356,0.10250811132005806,0.3425386643525207,0.014608856726435956
tol_tp_post,,-0.27069272370660874,-0.1952947341516223,-0.03074646770143807,0.25939937135681246,0.44082713324757594,0.003270377236224752,0.21742138019670357,0.3062313814774353,0.0774880596552021,0.25619024460895107,-0.0055995175216843164,-0.07157912286386683,-0.0015594225531991178,0.21535154703289705,0.11353312702329409,0.012282089069561795,-0.0017120962824186585,-0.07948319538415496,0.08696549273179542,0.22213005374089326,0.08691477217556065,0.004136073324987941,0.09199461208744826,-0.037580741550479003,0.14745895562719155,0.051087558170178494,-0.0916252382958934,-0.10378662946045503,0.10391750416577156,0.010218733452405013,0.005260806328242334,-0.0996618061445889,0.10973292386856626,-0.04508757224046849,-0.07554476485424585,-0.13295120823161816,-0.03040499186046349,0.061416178085223185,0.10864839530809298,0.11335365847618037,0.06139347147051904,0.4307750244486061,-0.12115640806661425,0.46465001225062663,-0.06439346321668989,-0.1450828196013813,0.1489571369871935,-0.2833353128769847,0.02189517367482965,-0.9471619393483178,-0.04881274563315966,-0.5873756790090018,-0.1672475255256335,-0.18849878810451015,-0.1372031558919225,-0.14645933852160578,-0.1689133671348335,-0.17711233955188765,-0.10076437780631113,-0.2036006828939372,-0.20586431314822565,-0.1642054520324838,-0.17425806366219027,-0.19988819039932249,0.05221932649186773,0.12456612180792857,0.9351276469705924,0.23919951676750023,0.773153410063395,0.17301196342299546,-0.11222136471697737,0.2697998662144796,0.2779422428518479,0.09809823871896695,0.13858115605208002,0.26729284178018997,0.18241243152159084,0.0390587817271285,0.07413315056581858,0.09331181196159803,0.15152434142456428,0.05771343802626647,0.11315200250159542,-0.0056814686321537316,0.08631894201757287,0.15772360960758683,0.029446180745926864,-0.02973852362370446,-0.042308370345461796,-0.1616463513087951,-0.08938633964945869,-0.16345658370235203,-0.13750090385604394,-0.12495114956299028,0.08387103447406932,0.3241596456594136,0.044054334198904886,0.21255113306210832,0.04211343581709557,0.18975158463280792,0.1715373636687464,-0.12745665638711154,0.11552590920690961,0.02544728961171766,1.0,0.22664690079097802,0.7916759174594485,0.21323504476001187,0.09882002703723272,0.13291694753181357,-0.005640483075356814,-0.03738457623693468,-0.03869710337968202,0.17505192573643816,-0.04203170382833857,0.13520257312100392,0.041111663952145154,-0.09115987723727949,-0.1598306904315785,0.007046717948053374,0.2350385477377239,0.4769784428458381,-0.06088163096295315,-0.062287942355109954,0.025671543143105408,-0.20200535586052462,0.09168628186242218,-0.11843474850866575
tol_te_post,,0.06397135572676768,0.15472408807104263,-0.3720018965331884,-0.29271338704366556,-0.24661185046655337,-0.2784070659066109,-0.23301485391847676,0.2528724441706007,0.21311936166119508,0.2972132692196629,-0.06364870167961127,0.20261078728405438,-0.2544269933800137,0.11184237934135109,-0.28823219847460474,-0.23402961725914515,-0.3275737907075236,0.1492062397162618,-0.13625966197031245,0.41306262822598194,-0.09550017901411485,0.05360106434108922,-0.0991148963421561,0.058620665190370506,0.10368383971826685,-0.034163862493280656,-0.14303537588115944,-0.007401502174792554,0.008275686708840536,0.16619354014166143,0.01251359927030462,-0.06822253083060703,0.06589083301840121,0.022430204501240888,0.010930589629265183,0.27849200276311753,-0.20846409407147795,0.05824176507833987,-0.1660505516487105,-0.10774316719586251,-0.15644566509185973,-0.01600593531542438,-0.11831388563351751,-0.16366917295941882,-0.1477099827074507,0.11228014216548408,-0.22822547483120026,-0.007852207929898325,-0.2408442943837901,-0.6525229796880287,-0.2796379208520838,-0.13078871641557027,0.04166621534781299,0.07256248551192783,0.06817212947770826,-0.015141037814449055,0.051021549306867725,0.02094556482838969,0.14067613417623911,0.01949721135735681,-0.08039465819179471,-0.04498118760483266,-0.08702752046262455,-0.0188074448701257,-0.3066670565380307,-0.11830760776858729,0.2759434133477288,0.9721335835803048,0.7325204268292861,0.21388723805650828,-0.025429302314018486,-0.19235966304211102,0.19574984832377065,-0.16238307131811056,-0.10489304048955905,-0.15019958234858236,0.37992135193160476,0.23823679810378715,0.28736825828631396,0.1219200688165663,0.21132506760126482,0.06278156265096628,0.16491057025013342,0.09120591233344219,0.12638660231438928,-0.05699831527926649,-0.07212186204718928,0.07220876541498404,0.014236125786153927,-0.1000406840325511,-0.10044643973819531,-0.046435706083463285,-0.14082536449225833,-0.08973313955440348,0.2809843524298421,0.25686961956476323,0.22155093615295138,0.29646021486949875,0.2464841615251745,0.3463747297402869,0.33897598615849744,0.05033842216092925,-0.024962067980813237,0.12393797109003302,0.22664690079097802,1.0,0.7557620294983749,0.361856466428805,0.30278874046189524,0.32815360373397834,-0.07513093110544516,-0.00335531678462309,0.04119351691964517,0.19149239175245222,0.04941004776574067,0.2118617055356682,0.04311820590634234,0.11313682375853919,-0.08431370432670733,-0.02248785018449873,0.15950968174783509,0.37306754390533703,-0.05903286942933506,-0.030867437201417665,-0.2289052104091409,0.010705876690198634,0.05421851746381077,-0.23513527382049712
tol_tr_tot_post,,-0.1444184684537942,-0.03765420992527588,-0.2503037844596044,-0.016028753493754586,0.14053419136909015,-0.14705473903214614,0.007988342071183286,0.3897936901346542,0.16440199224964924,0.3638759246200288,-0.05731707170153901,0.07009112297545987,-0.16358558028111422,0.19723062859908358,-0.06968227700925846,-0.11260590615669992,-0.18863126609588726,0.05136276931625617,-0.03841559342413321,0.40387603044347226,-0.0052906066662389275,0.027135573100868553,0.007895093465253732,-0.006699045319375001,0.17872617675873892,0.024684946707955742,-0.15342908791892984,-0.06984657005744635,0.07036739816124105,0.0912670436418382,-0.02039707584569373,-0.14237687502011345,0.08943508110901704,-0.03971594541371159,-0.07034028865764129,0.11138368574264329,-0.15831159153858546,0.06860451272362629,-0.03587676657365088,0.03812719555835354,-0.05305419136670965,0.34310382338380996,-0.1725674300329011,0.23236209139766237,-0.11805409519160544,-0.0328994865911463,-0.045154576818901795,-0.22061096849396278,-0.12544076763397943,-0.7524079489098725,-0.21883342152238017,-0.49321973572940736,-0.07488972567056162,-0.07373011515445582,-0.046697381713848025,-0.1025626484435325,-0.06763653501725757,-0.09499522691145991,0.025131752515710638,-0.12085605709883156,-0.18332088351585143,-0.13051224683327295,-0.1629539332335503,-0.13948529087012007,-0.13261074794491262,0.0219627037037401,0.8128371713336318,0.7598100994321003,0.9807653339369333,0.26435868349620234,-0.06967468358247035,0.05497882480255202,0.29063524756691894,-0.04563039574051686,0.009910286940510287,0.08248991812482295,0.38590929946680197,0.17163746349366307,0.2322699738207173,0.1420712990151977,0.23249644893527577,0.0850856273911833,0.17068284841598447,0.07277721770549284,0.1441492981411055,0.05317365160066573,-0.03077346369739266,0.030670297445628752,-0.013852488570400272,-0.16646247984049872,-0.11172332396473343,-0.1425408974064996,-0.1769631507549362,-0.13639206735022882,0.23706945470556368,0.37899348053768883,0.1424601850490545,0.32317104410847813,0.18944897729161556,0.33530197046695,0.3261035922083348,-0.06027141455915269,0.023955194522960403,0.06536875217242241,0.7916759174594485,0.7557620294983749,1.0,0.38597873821079376,0.25418342489592044,0.29842336029119376,-0.052879383336628547,-0.010720364475876744,0.014928396493080786,0.24851343271938928,0.0215194545496773,0.2450244954563485,0.047917794681750905,0.014318802475748531,-0.1498522449124499,0.021180028280102015,0.2394823432833718,0.5543965905194614,-0.07294730398553988,-0.022799665564713578,-0.13080070225786156,-0.12142205058697615,0.0949810464755993,-0.22512183602090488
plan_tp_post,,-0.0856268284740235,0.086556289182306,-0.14532563198325518,-0.16086237907138948,-0.010860782337006668,-0.29074303591717116,-0.11870286823234438,0.2442906458966707,0.08400649693788505,0.2171182522883719,-0.14702950748966387,0.061385116876840874,-0.15120429787645465,0.20047137875084942,-0.12941086505776764,-0.10369899097074024,-0.24219687191530914,0.10797793101793805,-0.09361750715139242,0.4531703964747095,0.03969811191285456,0.1814890726265094,-0.019906090019044382,0.07272530939081413,0.05937894709781588,0.04540207666460068,-0.007368407502787851,-0.28681652847947714,0.28784429995860095,0.15951025216499873,-0.09344266390384355,-0.053777704553675226,-0.11205429870380362,-0.05493023785286088,-0.04088143690600724,0.27641859190580315,-0.40436740891230605,0.07441874328440298,-0.3629400113476092,0.06694492315021426,-0.17907272525058543,0.07258414123434022,-0.3313095295232127,0.10110620524315705,-0.1540791068686997,-0.12072908637578506,-0.17534277570289117,-0.12929958575881054,-0.2456168028474267,-0.33702035298924216,-0.27432401704948034,-0.03399352278230673,0.04403886545448809,0.19261150977994113,0.12119597367405592,0.12446697314353912,0.036301372438905376,0.08904173035555668,0.23831701201556874,0.1889501114987258,0.07424260717689966,0.17580614757535076,0.13137875757539344,0.17552839758632444,-0.13811552191730486,-0.1677321218359067,0.22928673301732208,0.3940634507364539,0.37737670743294705,0.11538617419144966,0.022550932955433707,-0.2647745787204251,0.3123918953267478,-0.2726995185868722,-0.18433744758067502,-0.29365154375247454,0.9373487218312703,0.6193070147698204,0.7357185156353907,0.3264282875543926,0.3906987828007822,0.2398601120035965,0.20392266000755344,0.3563163464887942,0.3379120648399341,-0.2357317807104911,0.18914724809975897,-0.18759162204615282,0.2160770833851618,-0.09667232502679919,-0.14086161672895386,0.019418417848041665,-0.13987327155718435,-0.12590513898123443,0.14306922351276452,0.18530850865249388,0.0641285931065843,0.17078635801155784,0.3134415476420104,0.37982814616087207,0.3973979633202917,-0.23894559711825988,0.08914160962301139,0.10466978429617485,0.21323504476001187,0.361856466428805,0.38597873821079376,1.0,0.7108818137306845,0.8196916465884586,0.2071376125532559,0.1826930170090678,0.21874375961862674,0.04625470193797996,0.2574825914419017,0.20312776809074573,0.20094787761287725,-0.051573246617718185,0.21266787537612108,-0.060639053403741705,-0.041590755851356985,0.17348764311282355,0.3377477806023805,0.11902940250315476,-0.3764385718715278,0.15973127646510174,-0.07991341634893628,-0.12405605189635918
plan_te_post,,-0.016440654407370837,0.22627704640035373,-0.23735608415557857,-0.22474348542118872,-0.15716715260453246,-0.44584077972752223,-0.28812081906756487,0.201777886777255,0.0731132216485725,0.18147439566116405,-0.1821821284613181,0.16195680398591428,-0.27037761635276913,0.17789271364871315,-0.29101349930885073,-0.24434845222096716,-0.3798671540117556,0.15645248627165192,-0.13917970684961842,0.5472430039708197,0.02198637405396589,0.1590232102138027,-0.013570460617467072,0.06131617151986909,0.10230141484900405,0.03874245292181058,-0.04648682674818282,-0.188616226828368,0.1898669932188286,0.21481067523666994,-0.04128789681759252,-0.040450794971070736,-0.047922072858664504,-0.012792117592134814,-0.016255891572413392,0.13928143174779523,-0.4003373697194689,-0.01572500976048708,-0.40407423205985027,-0.14312317742540645,-0.22410917125668614,0.03033975073730819,-0.28270460518727136,0.11410773986666718,-0.18664326115545093,-0.19335706482767953,-0.20615909739077629,-0.10146044280947801,-0.24936263158455205,-0.6273839480457717,-0.19622629463791302,-0.049110114656727294,-0.047368562083190305,0.153001621850111,0.05895129734459658,0.024387868327741005,-0.12166756073358881,-0.05637126796467825,0.2612107268079463,0.26773621980296997,0.06172646774341982,0.19926091558244396,0.10344409329375201,0.19857720092907644,-0.23015568630784347,-0.2941503115828769,0.08298761174782057,0.3106148409896714,0.2309852928125194,0.03682504324970075,-0.038432475844662146,-0.40261162642133924,0.20382964123241573,-0.3695187867939324,-0.2543064812765086,-0.4708903649233267,0.6315508059964612,0.9352461593961042,0.9347050741430333,0.31416284361987884,0.42653768782110785,0.22823150220540087,0.2524279510523008,0.5643784508175386,0.33858802810022753,-0.4659341206326991,0.16733163673524026,-0.16444650092940719,0.4055507127760301,0.02554392283911989,-0.027111167535029262,0.08584031448501042,-0.009937449070199571,0.010734305664766512,0.0786899922710463,0.14282404248233216,0.06295688444231096,0.13587197951550972,0.3666586006294159,0.527572925783268,0.5175633492105396,-0.09997881191650548,0.20093849086216378,0.23099514645184976,0.09882002703723272,0.30278874046189524,0.25418342489592044,0.7108818137306845,1.0,0.9847306751471017,0.2216394505515233,0.3565943936229642,0.3690314420758247,0.11822354891890287,0.4891549682624222,0.17144977619746518,0.29242546765441657,-0.010370933130342826,0.383222243291738,0.00923898774618749,-0.07424836722116321,0.09366836276188169,0.3623925761117476,0.11988496540037681,-0.36515024943467134,0.11965693595587074,0.006619350295431724,-0.06739888430224367
